"","Cast.Ballot","Represented","Close.To.Party","Contacted","log.Magnitude","Age","Age.Squared.by.100","Male","Education","Married","Union.Member","Household.Income","Rural","Small.Town","Suburb","White.Collar","Worker","Hakka","MinNan","Mainlander"
"59346",0,1,1,1,2.19722457733622,42,17.64,1,5,1,1,4,0,0,1,0,1,0,1,0
"59347",1,NA,0,1,2.19722457733622,48,23.04,0,3,1,0,4,0,0,1,NA,NA,0,0,1
"59348",1,1,0,1,1.38629436111989,74,54.76,1,6,1,0,NA,0,1,0,NA,NA,0,1,0
"59349",1,NA,1,0,2.19722457733622,73,53.29,0,1,1,0,NA,1,0,0,NA,NA,0,1,0
"59350",1,0,0,1,2.30258509299405,49,24.01,0,6,1,0,3,0,0,0,NA,NA,0,1,0
"59351",1,1,1,1,1.38629436111989,41,16.81,1,7,1,1,2,0,1,0,1,0,0,1,0
"59352",1,1,1,0,1.38629436111989,51,26.01,0,3,1,0,1,0,1,0,NA,NA,0,1,0
"59353",0,0,0,0,1.38629436111989,54,29.16,0,1,1,0,NA,0,1,0,NA,NA,0,1,0
"59354",1,0,0,0,1.38629436111989,41,16.81,0,2,1,0,NA,0,1,0,0,0,0,1,0
"59355",1,0,0,1,1.38629436111989,36,12.96,0,3,1,0,3,0,1,0,1,0,0,1,0
"59356",1,1,0,1,2.30258509299405,76,57.76,1,8,1,1,2,0,0,0,NA,NA,0,0,1
"59357",1,0,0,1,1.70474809223843,51,26.01,1,6,1,1,3,0,0,0,1,0,0,1,0
"59358",1,1,1,1,1.94591014905531,24,5.76,1,8,0,0,4,0,0,1,NA,NA,0,1,0
"59359",0,0,0,1,0,24,5.76,1,7,0,0,2,0,0,1,1,0,0,1,0
"59360",1,1,0,1,2.56494935746154,45,20.25,1,6,1,1,2,0,0,1,0,1,1,0,0
"59361",1,0,0,1,1.38629436111989,28,7.84,0,6,1,0,1,0,1,0,NA,NA,0,1,0
"59362",1,1,1,1,2.19722457733622,41,16.81,1,6,1,0,1,1,0,0,0,1,0,1,0
"59363",1,0,0,0,2.19722457733622,25,6.25,0,6,1,0,NA,1,0,0,1,0,0,1,0
"59364",1,0,0,0,2.19722457733622,30,9,1,6,0,0,5,0,0,1,1,0,0,0,1
"59365",1,0,0,0,0,49,24.01,0,3,1,0,1,0,0,1,0,1,0,1,0
"59366",1,0,0,0,1.38629436111989,39,15.21,0,5,1,1,2,1,0,0,0,1,0,1,0
"59367",1,0,0,1,1.94591014905531,44,19.36,0,3,1,0,NA,1,0,0,1,0,1,0,0
"59368",0,0,1,1,1.94591014905531,39,15.21,1,7,1,0,2,1,0,0,0,1,0,0,1
"59369",1,1,1,1,1.94591014905531,29,8.41,0,6,1,0,3,0,0,1,1,0,0,1,0
"59370",1,1,1,1,1.94591014905531,51,26.01,1,7,1,1,3,0,0,1,1,0,0,1,0
"59371",1,0,1,1,1.38629436111989,43,18.49,1,3,1,1,2,0,1,0,0,1,0,1,0
"59372",0,1,1,1,2.19722457733622,39,15.21,0,5,1,0,2,0,0,1,NA,NA,0,1,0
"59373",1,1,0,0,2.30258509299405,38,14.44,1,5,0,0,1,0,0,0,1,0,0,1,0
"59374",1,1,1,0,2.19722457733622,54,29.16,0,3,1,0,1,0,0,1,NA,NA,0,1,0
"59375",1,0,1,1,2.30258509299405,30,9,1,8,0,0,4,0,0,0,1,0,0,0,1
"59376",1,0,0,1,2.30258509299405,48,23.04,0,6,1,0,1,0,0,0,1,0,1,0,0
"59377",1,0,0,1,1.94591014905531,31,9.61,1,6,0,1,NA,0,0,1,1,0,0,1,0
"59378",1,NA,1,1,2.19722457733622,35,12.25,0,6,1,1,2,0,0,1,1,0,0,1,0
"59379",1,0,0,1,2.30258509299405,41,16.81,0,6,1,0,1,0,0,0,1,0,0,1,0
"59380",1,1,0,1,1.94591014905531,61,37.21,1,8,1,0,3,0,0,1,1,0,0,1,0
"59381",0,1,0,1,2.30258509299405,31,9.61,0,6,1,1,2,0,0,0,NA,NA,0,1,0
"59382",0,0,1,0,1.38629436111989,24,5.76,1,7,0,0,2,0,0,1,NA,NA,0,1,0
"59383",1,1,1,1,1.38629436111989,63,39.69,0,3,1,0,1,0,0,1,NA,NA,0,1,0
"59384",1,0,0,0,2.19722457733622,87,75.69,0,5,1,0,3,0,0,1,NA,NA,0,1,0
"59385",1,1,1,1,0,32,10.24,1,6,0,0,5,0,0,1,1,0,0,1,0
"59386",1,0,0,0,1.94591014905531,25,6.25,0,7,0,0,4,1,0,0,1,0,1,0,0
"59387",0,1,0,0,0,23,5.29,1,8,0,0,4,0,0,1,NA,NA,0,1,0
"59388",0,NA,0,1,2.19722457733622,36,12.96,0,6,1,1,NA,0,0,1,NA,NA,0,1,0
"59389",1,1,1,0,1.70474809223843,70,49,1,4,1,1,1,0,0,0,NA,NA,0,0,1
"59390",0,1,1,1,1.70474809223843,42,17.64,0,6,1,0,1,0,0,0,1,0,0,1,0
"59391",1,1,1,1,1.79175946922805,41,16.81,1,5,0,0,NA,1,0,0,NA,NA,0,1,0
"59392",0,0,0,0,1.70474809223843,50,25,1,3,1,0,1,0,0,0,0,1,0,1,0
"59393",1,0,0,0,2.30258509299405,45,20.25,0,1,1,1,2,0,0,0,NA,NA,0,1,0
"59394",0,0,0,1,2.19722457733622,22,4.84,1,6,0,0,NA,0,0,1,0,1,0,1,0
"59395",1,1,1,0,2.56494935746154,34,11.56,0,6,1,1,5,0,0,1,1,0,1,0,0
"59396",1,1,1,1,0,58,33.64,1,6,1,1,2,0,0,1,NA,NA,0,1,0
"59397",0,0,0,1,0,24,5.76,1,7,0,0,3,0,0,1,NA,NA,0,1,0
"59398",1,1,1,1,0,75,56.25,1,3,1,1,1,0,0,1,NA,NA,0,1,0
"59399",1,1,1,0,2.30258509299405,49,24.01,0,6,1,NA,5,0,0,0,1,0,0,0,1
"59400",1,NA,0,1,1.70474809223843,51,26.01,0,7,1,0,NA,0,0,0,NA,NA,0,1,0
"59401",1,0,0,1,2.19722457733622,25,6.25,0,6,0,0,4,0,0,1,0,1,0,0,1
"59402",1,0,0,1,2.30258509299405,45,20.25,0,8,1,1,5,0,0,1,1,0,0,1,0
"59403",1,1,1,1,2.30258509299405,34,11.56,1,6,1,0,3,0,0,1,1,0,0,0,1
"59404",1,0,0,1,2.30258509299405,70,49,1,6,1,1,NA,0,0,1,NA,NA,0,1,0
"59405",1,0,0,0,1.94591014905531,82,67.24,1,3,1,1,1,0,0,1,1,0,0,1,0
"59406",1,0,0,1,2.30258509299405,33,10.89,1,7,1,0,5,0,0,0,1,0,0,1,0
"59407",1,0,0,1,0,52,27.04,1,7,1,0,4,0,0,1,NA,NA,0,1,0
"59408",1,0,1,1,2.19722457733622,37,13.69,0,8,1,0,2,0,0,1,NA,NA,1,0,0
"59409",1,0,1,1,2.39789527279837,36,12.96,1,7,1,0,1,1,0,0,0,0,0,1,0
"59410",1,0,0,1,2.39789527279837,66,43.56,0,1,1,0,4,1,0,0,NA,NA,0,1,0
"59411",1,0,0,1,2.30258509299405,27,7.29,0,8,0,0,3,0,0,0,1,0,0,1,0
"59412",1,1,1,1,0,52,27.04,0,3,1,0,2,0,0,1,NA,NA,0,1,0
"59413",1,0,0,1,0,43,18.49,0,3,1,0,4,0,0,1,NA,NA,0,1,0
"59414",0,NA,0,0,1.38629436111989,60,36,1,3,1,0,1,0,1,0,0,0,0,1,0
"59415",1,0,0,1,0,33,10.89,0,6,1,0,1,0,0,1,1,0,0,1,0
"59416",1,0,0,1,0,42,17.64,0,6,1,0,1,0,0,1,NA,NA,0,1,0
"59417",1,0,0,1,0,37,13.69,0,6,1,1,3,0,0,1,NA,NA,0,1,0
"59418",1,NA,1,0,1.70474809223843,44,19.36,0,6,1,1,3,0,0,0,1,0,0,1,0
"59419",1,1,1,1,1.38629436111989,28,7.84,1,6,1,0,5,0,1,0,1,0,0,1,0
"59420",1,0,0,1,2.07944154167984,49,24.01,0,3,1,0,1,1,0,0,0,1,0,1,0
"59421",1,1,1,1,1.70474809223843,61,37.21,1,3,1,0,NA,0,0,0,1,0,0,1,0
"59422",1,0,0,0,0,70,49,0,1,1,0,1,1,0,0,NA,NA,0,1,0
"59423",1,1,0,1,0,58,33.64,1,3,1,0,NA,1,0,0,NA,NA,0,1,0
"59424",1,0,0,0,0,64,40.96,1,1,1,0,NA,1,0,0,NA,NA,0,1,0
"59425",1,NA,1,1,0,34,11.56,1,6,1,0,1,1,0,0,0,1,1,0,0
"59426",0,NA,1,0,2.30258509299405,30,9,0,6,1,0,5,0,0,0,1,0,0,1,0
"59427",1,0,0,0,2.30258509299405,72,51.84,1,6,1,0,5,0,0,0,NA,NA,0,1,0
"59428",1,0,1,1,0,46,21.16,0,5,1,0,2,1,0,0,NA,NA,1,0,0
"59429",1,0,0,0,0,26,6.76,0,7,0,0,3,1,0,0,1,0,0,1,0
"59430",0,0,0,1,1.09861228866811,31,9.61,0,7,1,0,2,0,0,1,1,0,0,0,1
"59431",1,0,0,0,2.30258509299405,37,13.69,1,8,1,0,5,0,0,0,1,0,0,1,0
"59432",1,1,1,1,1.38629436111989,78,60.84,1,6,1,0,5,0,0,1,NA,NA,0,0,1
"59433",1,1,1,0,1.79175946922805,32,10.24,1,6,1,1,1,0,0,1,0,1,1,0,0
"59434",1,0,0,1,2.07944154167984,34,11.56,0,5,1,0,3,1,0,0,0,1,0,1,0
"59435",1,1,1,0,2.07944154167984,28,7.84,1,8,0,0,5,0,0,1,1,0,0,0,1
"59436",1,0,0,0,2.19722457733622,59,34.81,0,3,1,0,NA,0,0,1,NA,NA,0,1,0
"59437",0,NA,0,1,2.19722457733622,28,7.84,0,6,1,0,1,1,0,0,1,0,0,1,0
"59438",0,0,0,0,2.19722457733622,27,7.29,1,7,1,0,NA,1,0,0,0,1,0,1,0
"59439",1,NA,0,1,2.19722457733622,66,43.56,0,3,1,0,2,0,0,1,0,0,0,1,0
"59440",0,0,0,0,2.19722457733622,27,7.29,1,7,0,0,3,0,0,1,1,0,0,1,0
"59441",1,0,0,1,1.38629436111989,30,9,1,6,1,1,1,1,0,0,1,0,0,1,0
"59442",1,0,0,1,1.94591014905531,51,26.01,0,8,1,0,4,0,0,1,1,0,0,1,0
"59443",1,1,1,1,1.09861228866811,48,23.04,1,4,1,1,5,0,0,1,1,0,0,1,0
"59444",1,0,1,1,2.19722457733622,69,47.61,0,1,1,0,3,0,0,1,NA,NA,0,0,1
"59445",1,0,0,1,2.19722457733622,24,5.76,1,6,1,0,NA,0,0,1,1,0,0,1,0
"59446",0,0,0,0,2.07944154167984,27,7.29,0,7,1,1,5,1,0,0,1,0,0,0,0
"59447",1,0,0,1,2.30258509299405,70,49,0,3,1,0,1,0,0,0,NA,NA,0,1,0
"59448",1,0,1,1,2.30258509299405,49,24.01,0,1,1,1,4,0,0,0,1,0,0,1,0
"59449",1,NA,0,1,2.30258509299405,53,28.09,0,3,1,0,1,0,0,0,1,0,0,1,0
"59450",1,1,1,1,2.19722457733622,41,16.81,1,6,1,1,4,0,0,1,0,1,0,1,0
"59451",1,NA,0,0,1.09861228866811,74,54.76,1,6,0,0,1,0,0,1,NA,NA,0,0,1
"59452",0,NA,0,0,1.09861228866811,30,9,1,8,0,0,3,0,0,1,1,0,1,0,0
"59453",1,0,1,1,1.09861228866811,40,16,0,5,1,1,3,0,0,1,1,0,0,0,1
"59454",1,0,0,1,0,36,12.96,0,6,1,0,2,0,0,1,1,0,0,0,1
"59455",1,1,0,1,1.09861228866811,59,34.81,1,7,0,0,NA,0,0,1,1,0,0,0,0
"59456",1,0,0,0,1.09861228866811,25,6.25,1,8,0,0,1,1,0,0,1,0,1,0,0
"59457",1,1,1,1,2.19722457733622,47,22.09,0,6,1,0,3,0,0,1,1,0,0,1,0
"59458",1,0,0,1,1.09861228866811,45,20.25,1,6,1,1,3,0,0,1,1,0,0,1,0
"59459",0,0,0,0,1.09861228866811,26,6.76,1,6,1,0,3,0,0,1,0,1,1,0,0
"59460",1,NA,0,1,1.09861228866811,71,50.41,0,7,1,0,3,0,0,1,NA,NA,0,0,0
"59461",1,0,0,1,2.30258509299405,50,25,0,8,1,1,5,0,0,0,1,0,0,1,0
"59462",1,1,1,0,2.30258509299405,24,5.76,1,7,0,0,4,0,0,0,1,0,0,1,0
"59463",1,0,0,1,2.30258509299405,44,19.36,0,6,1,1,3,0,0,0,0,1,0,1,0
"59464",0,0,1,0,1.09861228866811,34,11.56,0,6,1,0,NA,1,0,0,1,0,1,0,0
"59465",1,0,0,0,2.07944154167984,72,51.84,0,3,0,0,NA,1,0,0,NA,NA,0,1,0
"59466",0,0,1,1,2.30258509299405,38,14.44,1,6,1,1,4,0,0,0,1,0,0,1,0
"59467",1,1,1,1,2.19722457733622,52,27.04,1,3,1,1,NA,0,0,1,NA,NA,0,1,0
"59468",1,1,1,1,2.07944154167984,56,31.36,1,6,1,1,2,1,0,0,1,0,0,1,0
"59469",1,1,1,1,2.19722457733622,58,33.64,1,5,0,1,1,1,0,0,NA,NA,0,1,0
"59470",1,1,0,1,1.94591014905531,35,12.25,1,8,0,0,4,0,0,1,1,0,0,1,0
"59471",1,0,0,1,1.09861228866811,27,7.29,0,7,1,0,5,1,0,0,1,0,1,0,0
"59472",1,0,0,0,1.09861228866811,69,47.61,0,2,1,0,NA,1,0,0,1,0,1,0,0
"59473",1,0,0,1,1.09861228866811,28,7.84,1,6,1,1,NA,1,0,0,1,0,1,0,0
"59474",1,0,0,1,1.09861228866811,29,8.41,1,8,0,0,2,1,0,0,NA,NA,1,0,0
"59475",1,1,1,1,1.94591014905531,48,23.04,0,7,1,0,5,0,0,1,1,0,0,1,0
"59476",1,0,0,0,1.38629436111989,86,73.96,0,1,0,0,NA,0,1,0,NA,NA,0,0,0
"59477",1,NA,1,0,1.38629436111989,26,6.76,1,8,0,0,NA,1,0,0,0,1,0,1,0
"59478",0,NA,0,1,1.94591014905531,68,46.24,0,6,1,0,NA,0,0,1,NA,NA,0,1,0
"59479",0,0,0,0,2.30258509299405,39,15.21,1,5,1,0,NA,0,0,0,0,1,0,1,0
"59480",1,0,0,1,1.79175946922805,31,9.61,1,6,1,0,NA,1,0,0,NA,NA,0,1,0
"59481",1,0,1,1,1.79175946922805,34,11.56,0,7,1,0,1,0,0,1,NA,NA,0,1,0
"59482",1,0,0,1,1.70474809223843,46,21.16,0,6,1,0,3,0,0,0,1,0,0,1,0
"59483",1,0,1,1,2.19722457733622,50,25,1,6,1,1,5,0,0,1,1,0,0,1,0
"59484",1,0,0,0,1.38629436111989,77,59.29,1,5,1,0,1,1,0,0,1,0,0,1,0
"59485",0,NA,1,1,2.19722457733622,31,9.61,1,5,0,0,5,1,0,0,0,1,0,1,0
"59486",0,NA,1,0,2.19722457733622,57,32.49,1,1,0,0,NA,1,0,0,0,0,0,1,0
"59487",0,1,1,1,2.19722457733622,36,12.96,0,6,0,0,4,0,0,1,NA,NA,0,0,1
"59488",0,0,0,1,2.19722457733622,26,6.76,0,7,0,1,3,0,0,1,1,0,0,1,0
"59489",1,1,1,1,2.30258509299405,32,10.24,0,8,0,0,NA,0,0,0,NA,NA,1,0,0
"59490",1,NA,1,0,2.30258509299405,30,9,0,6,0,0,4,0,0,0,1,0,0,1,0
"59491",1,0,0,1,2.30258509299405,52,27.04,1,8,0,0,NA,0,0,0,1,0,0,1,0
"59492",1,1,1,1,2.30258509299405,47,22.09,1,6,1,0,4,0,0,1,1,0,0,1,0
"59493",1,NA,0,0,2.19722457733622,42,17.64,1,5,1,0,2,0,0,1,1,0,0,1,0
"59494",1,0,0,0,2.30258509299405,84,70.56,0,2,1,0,1,0,0,0,NA,NA,0,1,0
"59495",1,1,1,1,2.19722457733622,29,8.41,1,7,0,0,5,0,0,1,1,0,1,0,0
"59496",0,0,0,1,2.19722457733622,21,4.41,0,7,0,0,NA,0,0,1,NA,NA,0,1,0
"59497",1,NA,0,1,1.38629436111989,72,51.84,1,8,1,0,NA,1,0,0,NA,NA,0,0,1
"59498",1,0,0,1,1.38629436111989,67,44.89,1,1,1,0,1,1,0,0,0,0,0,1,0
"59499",1,NA,0,1,2.19722457733622,65,42.25,0,1,1,0,2,0,0,1,0,1,0,1,0
"59500",1,0,0,1,0,55,30.25,0,6,1,0,4,0,0,1,1,0,0,1,0
"59501",0,NA,0,1,1.38629436111989,30,9,1,6,0,0,NA,1,0,0,1,0,0,1,0
"59502",0,1,1,1,1.38629436111989,32,10.24,0,5,1,1,NA,1,0,0,0,0,0,1,0
"59503",0,1,0,1,1.38629436111989,27,7.29,0,5,1,1,1,1,0,0,1,0,0,1,0
"59504",0,NA,0,0,1.38629436111989,41,16.81,1,8,1,0,2,1,0,0,1,0,0,1,0
"59505",1,NA,NA,0,1.38629436111989,56,31.36,0,2,1,1,1,1,0,0,0,1,0,1,0
"59506",1,NA,0,0,1.38629436111989,64,40.96,0,1,1,0,NA,1,0,0,NA,NA,0,1,0
"59507",1,0,0,1,1.94591014905531,23,5.29,1,7,0,0,2,0,0,1,NA,NA,0,1,0
"59508",0,0,0,0,2.19722457733622,29,8.41,0,8,1,0,NA,0,0,1,1,0,0,1,0
"59509",1,1,0,0,1.09861228866811,37,13.69,1,6,1,1,2,1,0,0,0,1,0,0,1
"59510",1,0,1,1,2.07944154167984,26,6.76,1,7,1,0,5,1,0,0,1,0,0,1,0
"59511",0,0,0,0,2.07944154167984,72,51.84,0,1,1,0,1,1,0,0,NA,NA,0,1,0
"59512",1,1,1,1,2.30258509299405,68,46.24,0,3,1,0,3,0,0,0,NA,NA,0,1,0
"59513",1,NA,0,1,1.38629436111989,66,43.56,0,1,1,0,1,0,1,0,NA,NA,0,1,0
"59514",1,1,1,1,1.38629436111989,32,10.24,0,8,0,0,2,0,1,0,1,0,0,1,0
"59515",1,1,0,1,2.30258509299405,51,26.01,0,8,1,0,5,0,0,0,1,0,0,1,0
"59516",1,0,0,0,2.30258509299405,80,64,1,3,1,0,5,0,0,0,NA,NA,0,1,0
"59517",0,0,0,1,2.19722457733622,44,19.36,1,3,1,1,2,0,0,1,0,1,0,1,0
"59518",0,1,0,0,2.19722457733622,86,73.96,1,1,1,0,3,0,0,1,NA,NA,0,1,0
"59519",1,0,0,1,0,74,54.76,0,1,1,0,NA,0,0,1,NA,NA,0,1,0
"59520",1,0,1,0,0,41,16.81,1,6,0,1,NA,0,0,1,NA,NA,0,1,0
"59521",1,0,1,1,2.19722457733622,32,10.24,0,6,1,0,2,1,0,0,1,0,0,0,1
"59522",1,NA,0,1,2.19722457733622,55,30.25,0,3,1,1,1,0,0,1,NA,NA,0,1,0
"59523",1,1,1,1,2.19722457733622,74,54.76,1,2,1,0,1,0,0,1,NA,NA,0,0,1
"59524",1,NA,0,0,1.09861228866811,67,44.89,0,1,1,0,NA,1,0,0,0,0,1,0,0
"59525",1,1,1,1,1.70474809223843,46,21.16,0,7,1,0,4,0,0,0,NA,NA,0,1,0
"59526",1,1,1,1,1.70474809223843,21,4.41,1,6,0,0,5,0,0,0,1,0,0,1,0
"59527",1,0,0,1,1.79175946922805,23,5.29,0,7,0,0,NA,0,0,1,1,0,0,1,0
"59528",1,1,1,1,1.70474809223843,31,9.61,1,5,0,0,3,0,0,0,0,1,0,1,0
"59529",1,0,0,1,1.38629436111989,64,40.96,0,1,1,0,NA,0,1,0,1,0,0,1,0
"59530",0,0,0,0,1.38629436111989,73,53.29,1,1,1,0,NA,0,1,0,NA,NA,0,0,1
"59531",0,0,1,1,1.38629436111989,54,29.16,0,3,1,0,2,0,1,0,NA,NA,0,1,0
"59532",1,1,0,0,1.38629436111989,59,34.81,1,3,1,0,3,0,1,0,0,0,0,1,0
"59533",1,0,0,1,1.38629436111989,38,14.44,0,6,1,0,1,0,1,0,NA,NA,0,1,0
"59534",0,0,0,0,1.38629436111989,27,7.29,0,6,1,0,1,0,1,0,0,1,0,1,0
"59535",1,0,0,1,1.38629436111989,57,32.49,1,6,1,1,2,0,1,0,1,0,0,1,0
"59536",1,0,0,0,2.30258509299405,59,34.81,0,3,1,1,2,0,0,0,0,1,0,1,0
"59537",1,NA,0,0,1.70474809223843,27,7.29,1,8,0,0,2,0,0,0,1,0,0,1,0
"59538",1,NA,0,1,1.70474809223843,39,15.21,1,8,1,0,NA,0,0,0,1,0,0,1,0
"59539",0,0,1,1,1.94591014905531,25,6.25,0,7,0,0,4,0,0,1,1,0,0,1,0
"59540",1,0,1,1,0.693147180559945,39,15.21,1,6,1,0,4,1,0,0,1,0,0,0,1
"59541",1,0,0,1,2.07944154167984,38,14.44,1,6,1,0,2,0,0,1,1,0,0,1,0
"59542",0,NA,1,1,1.79175946922805,26,6.76,0,6,1,0,1,1,0,0,NA,NA,0,1,0
"59543",0,0,0,0,2.19722457733622,36,12.96,1,6,0,0,NA,0,0,1,0,1,0,0,1
"59544",1,0,1,1,0,52,27.04,1,7,1,0,5,0,0,1,NA,NA,0,1,0
"59545",1,0,1,1,0,25,6.25,1,6,0,0,2,0,0,1,NA,NA,0,1,0
"59546",0,0,0,1,2.19722457733622,38,14.44,0,3,1,0,2,1,0,0,1,0,0,0,1
"59547",1,1,1,0,2.19722457733622,55,30.25,1,3,1,0,1,1,0,0,0,1,0,1,0
"59548",0,0,0,0,2.19722457733622,31,9.61,1,5,0,0,NA,1,0,0,NA,NA,0,1,0
"59549",1,NA,1,1,2.19722457733622,31,9.61,0,7,1,0,2,1,0,0,NA,NA,0,0,1
"59550",1,1,0,0,2.19722457733622,35,12.25,1,5,1,1,3,1,0,0,0,1,0,1,0
"59551",1,0,0,1,2.19722457733622,36,12.96,0,6,1,1,NA,1,0,0,0,1,0,0,1
"59552",1,0,1,1,2.19722457733622,25,6.25,1,8,0,0,4,1,0,0,1,0,0,1,0
"59553",0,0,0,1,2.19722457733622,23,5.29,0,7,0,0,3,0,0,1,NA,NA,0,1,0
"59554",1,0,1,1,2.19722457733622,40,16,1,7,1,1,2,1,0,0,0,0,0,1,0
"59555",1,1,1,1,2.19722457733622,52,27.04,1,5,1,1,2,1,0,0,0,1,0,1,0
"59556",1,0,0,1,2.19722457733622,42,17.64,0,3,1,1,1,1,0,0,1,0,0,1,0
"59557",1,NA,0,1,2.19722457733622,47,22.09,1,3,1,0,NA,1,0,0,0,0,0,1,0
"59558",1,1,1,1,2.19722457733622,42,17.64,0,7,1,0,3,1,0,0,0,1,0,1,0
"59559",1,0,1,0,1.70474809223843,49,24.01,1,6,1,1,NA,0,0,0,1,0,0,0,1
"59560",1,1,1,1,1.38629436111989,41,16.81,1,7,1,0,2,0,1,0,1,0,0,1,0
"59561",1,0,0,1,1.38629436111989,45,20.25,1,6,1,1,4,0,1,0,1,0,1,0,0
"59562",1,0,1,1,1.70474809223843,28,7.84,1,8,1,NA,2,0,0,0,1,0,0,1,0
"59563",0,0,0,1,1.70474809223843,31,9.61,0,6,0,NA,NA,0,0,0,1,0,0,1,0
"59564",1,0,0,1,1.70474809223843,24,5.76,1,8,0,0,5,0,0,0,NA,NA,0,1,0
"59565",1,1,0,1,1.38629436111989,27,7.29,1,6,1,1,1,0,1,0,0,1,0,1,0
"59566",1,1,1,1,1.94591014905531,70,49,1,3,1,1,1,0,0,1,0,1,1,0,0
"59567",1,0,0,0,1.94591014905531,26,6.76,1,8,0,0,4,0,0,1,NA,NA,0,1,0
"59568",1,0,1,1,2.19722457733622,33,10.89,1,8,1,0,4,0,0,1,1,0,0,0,1
"59569",1,0,0,1,1.38629436111989,80,64,0,8,1,0,NA,0,0,1,NA,NA,0,1,0
"59570",1,1,1,1,2.19722457733622,56,31.36,1,3,0,1,3,0,0,1,1,0,0,1,0
"59571",1,0,0,1,2.56494935746154,40,16,0,6,1,1,1,0,0,1,0,1,1,0,0
"59572",1,0,0,1,2.56494935746154,22,4.84,1,7,0,0,NA,0,0,1,1,0,0,1,0
"59573",0,NA,0,1,2.56494935746154,22,4.84,1,7,0,0,NA,0,0,1,NA,NA,0,0,0
"59574",1,0,0,0,2.56494935746154,27,7.29,1,6,0,0,NA,0,0,1,0,1,1,0,0
"59575",1,1,0,1,2.56494935746154,44,19.36,1,7,1,0,5,0,0,1,1,0,0,0,1
"59576",1,NA,0,1,2.56494935746154,55,30.25,0,5,1,1,NA,0,0,1,0,1,0,1,0
"59577",1,0,0,1,2.56494935746154,27,7.29,0,8,0,0,3,0,0,1,1,0,0,0,1
"59578",0,1,0,0,2.30258509299405,50,25,1,8,1,0,3,0,0,0,1,0,0,0,1
"59579",1,0,0,1,2.30258509299405,40,16,0,6,1,0,2,0,0,1,NA,NA,0,1,0
"59580",1,0,0,0,1.38629436111989,85,72.25,0,1,0,0,NA,0,1,0,NA,NA,0,1,0
"59581",1,0,1,1,1.94591014905531,35,12.25,0,7,1,0,4,0,0,1,1,0,0,1,0
"59582",1,1,1,0,2.30258509299405,87,75.69,0,2,0,0,NA,0,0,0,NA,NA,0,0,1
"59583",1,0,1,1,0.693147180559945,41,16.81,1,6,1,1,1,1,0,0,0,1,0,1,0
"59584",1,1,0,0,1.70474809223843,24,5.76,1,7,0,0,NA,0,0,0,NA,NA,0,1,0
"59585",1,0,1,1,1.70474809223843,24,5.76,0,6,0,0,5,0,0,0,1,0,0,1,0
"59586",0,1,1,1,0.693147180559945,34,11.56,1,6,0,1,5,1,0,0,1,0,0,1,0
"59587",1,0,1,1,2.30258509299405,41,16.81,0,7,1,0,NA,0,0,1,1,0,0,1,0
"59588",1,NA,1,1,2.30258509299405,71,50.41,0,3,1,0,NA,0,0,1,NA,NA,0,1,0
"59589",1,1,0,1,2.30258509299405,69,47.61,1,3,1,0,NA,0,0,1,NA,NA,0,1,0
"59590",1,1,NA,1,2.30258509299405,49,24.01,0,8,1,0,NA,0,0,1,NA,NA,0,1,0
"59591",1,0,1,1,1.38629436111989,45,20.25,0,3,1,0,4,0,1,0,NA,NA,0,1,0
"59592",1,1,1,1,2.30258509299405,52,27.04,0,3,1,0,NA,0,0,0,1,0,0,1,0
"59593",1,1,1,0,0,74,54.76,1,6,1,0,2,0,0,1,NA,NA,0,0,1
"59594",1,1,1,1,2.56494935746154,36,12.96,1,7,1,0,2,0,0,1,1,0,0,0,1
"59595",1,1,1,0,2.30258509299405,37,13.69,1,7,1,0,4,0,0,0,1,0,0,1,0
"59596",1,0,0,1,2.19722457733622,27,7.29,0,7,0,0,3,0,0,1,1,0,0,0,1
"59597",0,0,0,1,0.693147180559945,34,11.56,1,6,0,1,1,1,0,0,0,1,1,0,0
"59598",0,0,0,1,2.19722457733622,49,24.01,1,2,1,0,1,0,0,1,NA,NA,0,1,0
"59599",1,0,0,0,2.30258509299405,67,44.89,0,1,0,0,NA,0,0,0,NA,NA,0,0,1
"59600",1,NA,0,0,1.70474809223843,25,6.25,1,6,0,0,NA,0,0,0,1,0,1,0,0
"59601",1,0,0,1,1.70474809223843,35,12.25,0,6,1,0,NA,0,0,0,NA,NA,0,1,0
"59602",1,0,1,1,2.56494935746154,70,49,1,4,1,0,5,0,0,1,NA,NA,0,0,1
"59603",1,1,0,1,2.56494935746154,44,19.36,0,5,1,1,2,0,0,1,1,0,1,0,0
"59604",1,1,1,1,2.56494935746154,32,10.24,0,6,1,0,4,0,0,1,1,0,0,0,1
"59605",1,1,0,1,2.19722457733622,22,4.84,1,7,0,0,3,0,0,1,NA,NA,0,0,1
"59606",1,0,0,1,2.56494935746154,61,37.21,0,3,0,0,1,0,0,1,NA,NA,0,0,1
"59607",0,NA,0,1,1.38629436111989,24,5.76,0,8,0,0,4,1,0,0,1,0,0,1,0
"59608",1,1,1,1,2.30258509299405,23,5.29,0,8,0,0,5,0,0,0,1,0,0,1,0
"59609",1,0,1,1,1.70474809223843,61,37.21,0,3,1,0,NA,0,0,0,NA,NA,0,1,0
"59610",1,0,0,1,1.94591014905531,69,47.61,0,2,0,0,1,0,0,1,1,0,0,1,0
